Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2017-11-08,85.37424854744317,85.37424854744317,81.63523046699473,82.10260772705078,19971,0,0,NMAN.ST
2017-11-09,81.94681577017111,82.10261295451673,77.58463010911163,77.8962173461914,14409,0,0,NMAN.ST
2017-11-10,77.89621238654628,83.34894233279292,77.89621238654628,82.10260772705078,9930,0,0,NMAN.ST
2017-11-13,82.25839945499612,83.34894404026394,80.07730315284932,80.70047760009766,17127,0,0,NMAN.ST
2017-11-14,81.63522198924888,81.63522198924888,77.58461711221113,78.05199432373047,3441,0,0,NMAN.ST
2017-11-15,78.20779482633117,78.3635920054469,75.71511840820312,75.71511840820312,135522,0,0,NMAN.ST
2017-11-16,76.33828187703931,77.1172463384699,76.18249183739754,76.96145629882812,2040,0,0,NMAN.ST
2017-11-17,76.9614584910768,77.74041584308513,75.5593266995285,77.11724853515625,5013,0,0,NMAN.ST
2017-11-20,76.96144967205002,76.96144967205002,74.7803536468145,76.02669525146484,10422,0,0,NMAN.ST
2017-11-21,76.02670451373191,76.96145904819743,75.0919499792664,76.64987182617188,17700,0,0,NMAN.ST
2017-11-22,76.96144967205002,76.96144967205002,75.09194083087965,76.02669525146484,6204,0,0,NMAN.ST
2017-11-23,75.71511193064944,76.80565643310547,74.31298022823002,76.80565643310547,1890,0,0,NMAN.ST
2017-11-24,76.96146240335807,76.96146240335807,75.2477433049241,75.87091064453125,2025,0,0,NMAN.ST
2017-11-27,75.4035311815829,76.64987295645255,73.84560931170428,75.71511840820312,3483,0,0,NMAN.ST
2017-11-28,75.87090355005743,75.87090355005743,73.68981449957417,75.40352630615234,2961,0,0,NMAN.ST
2017-11-29,75.40352794132053,75.40352794132053,74.00139617919922,74.00139617919922,4479,0,0,NMAN.ST
2017-11-30,73.84561053174002,73.84561053174002,72.75506591796875,72.75506591796875,5460,0,0,NMAN.ST
2017-12-01,72.28768270952511,73.53401727119244,72.13188554060861,73.37822723388672,5964,0,0,NMAN.ST
2017-12-04,72.59926009102523,74.6245661589236,72.44347005949864,73.68981170654297,5292,0,0,NMAN.ST
2017-12-05,73.53401403054622,74.15718841552734,73.22243396966613,74.15718841552734,3240,0,0,NMAN.ST
2017-12-06,73.22243396966613,74.15718841552734,72.599259584685,74.15718841552734,3531,0,0,NMAN.ST
2017-12-07,72.28768487127608,73.53401947021484,72.28768487127608,73.53401947021484,2376,0,0,NMAN.ST
2017-12-08,73.53402002224391,73.53402002224391,72.59926550021703,73.06664276123047,56067,0,0,NMAN.ST
