Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2015-03-13,13.744895074377418,14.215610504150389,13.744895074377418,14.21561050415039,231867,0,0,LAGR-B.ST1
2015-03-16,14.121469327057548,14.45097064971924,14.027326553746773,14.450970649719238,37008,0,0,LAGR-B.ST1
2015-03-17,14.450968818588969,14.498040199279785,14.309753060442748,14.498040199279785,14625,0,0,LAGR-B.ST1
2015-03-18,14.121468250813113,14.450969548362403,14.121468250813113,14.356826782226562,473598,0,0,LAGR-B.ST1
2015-03-19,13.933180944952575,14.498039085939286,13.933180944952575,14.40389633178711,37746,0,0,LAGR-B.ST1
2015-03-20,14.35682519110999,14.592182080365813,14.26268081933399,14.545110702514648,24138,0,0,LAGR-B.ST1
2015-03-23,14.498040931430324,14.498040931430324,14.262682400016873,14.356826782226562,8460,0,0,LAGR-B.ST1
2015-03-24,14.3568263552407,14.686326026916504,14.3568263552407,14.686326026916504,74295,0,0,LAGR-B.ST1
2015-03-25,14.780470921683445,14.827542304992676,14.686326538991125,14.827542304992676,20727,0,0,LAGR-B.ST1
2015-03-26,14.73339597131973,14.827540341545554,14.309751961561286,14.40389633178711,107334,0,0,LAGR-B.ST1
2015-03-27,14.403897736908673,14.686326026916504,14.403897736908673,14.686326026916504,42516,0,0,LAGR-B.ST1
2015-03-30,14.403900026164692,14.827544144581301,14.403900026164692,14.780472755432129,43488,0,0,LAGR-B.ST1
2015-03-31,14.78046909954072,14.87461185455322,14.639253350948309,14.874611854553223,39708,0,0,LAGR-B.ST1
2015-04-01,14.87461185455322,14.87461185455322,14.73339610596081,14.874611854553223,34929,0,0,LAGR-B.ST1
2015-04-02,15.15704121297894,15.957257920458,15.15704121297894,15.768972396850586,48699,0,0,LAGR-B.ST1
2015-04-07,15.768970651933978,16.192614649246078,15.627756524854478,15.863113403320312,148950,0,0,LAGR-B.ST1
2015-04-08,15.863116467428526,16.663333240928853,15.768973697857643,16.427974700927734,135468,0,0,LAGR-B.ST1
2015-04-09,16.475047256468475,17.698906459957005,16.475047256468475,16.992834091186523,139626,0,0,LAGR-B.ST1
2015-04-10,17.03990439037061,17.32233428955078,16.898690248817402,17.32233428955078,219051,0,0,LAGR-B.ST1
2015-04-13,17.322335466464725,17.322335466464725,16.71040424601082,17.039905548095703,99009,0,0,LAGR-B.ST1
2015-04-14,17.08697693181156,17.13404831552742,16.192617409062503,17.039905548095703,102222,0,0,LAGR-B.ST1
2015-04-15,17.039903482950834,17.039903482950834,16.616259464777613,16.94576072692871,47547,0,0,LAGR-B.ST1
2015-04-16,16.89869132416031,17.039905474699633,16.89869132416031,16.992834091186523,20160,0,0,LAGR-B.ST1
2015-04-17,17.039905548095703,17.228191082959135,16.945762780663987,17.039905548095703,48681,0,0,LAGR-B.ST1
2015-04-20,17.039905548095703,17.228191082959135,16.945762780663987,17.039905548095703,111969,0,0,LAGR-B.ST1
2015-04-21,17.13404860670086,17.228191375732422,16.851618683532262,17.228191375732422,152190,0,0,LAGR-B.ST1
2015-04-22,17.08697486096189,17.134046238972953,16.898689348917653,16.94576072692871,43191,0,0,LAGR-B.ST1
2015-04-23,16.94576072692871,17.039903482950834,16.94576072692871,16.94576072692871,10665,0,0,LAGR-B.ST1
2015-04-24,17.13404655456543,17.228189312321568,17.08697517568736,17.13404655456543,25407,0,0,LAGR-B.ST1
2015-04-27,17.322334365735205,17.6518340308085,17.22818998821192,17.36940574645996,79911,0,0,LAGR-B.ST1
2015-04-28,17.416478529869455,17.69890683696415,17.18111999121664,17.228191375732422,38475,0,0,LAGR-B.ST1
2015-04-29,17.275262760248204,17.793051222069614,17.228191375732422,17.228191375732422,45270,0,0,LAGR-B.ST1
2015-04-30,17.228188994995072,17.228188994995072,16.475045330744436,16.94576072692871,31950,0,0,LAGR-B.ST1
2015-05-04,17.08697577088834,17.887192471837363,17.08697577088834,17.32233428955078,93168,0,0,LAGR-B.ST1
2015-05-05,17.3694072448583,17.3694072448583,16.28676054657141,16.427974700927734,84951,0,0,LAGR-B.ST1
2015-05-06,16.427973723408872,16.427973723408872,15.439471469585934,15.58068561553955,71253,0,0,LAGR-B.ST1
2015-05-07,15.627759053397313,15.816044586634234,15.533614670704992,15.674830436706543,214488,0,0,LAGR-B.ST1
2015-05-08,15.816047923136711,16.05140650540721,15.816047923136711,16.00433349609375,18198,0,0,LAGR-B.ST1
2015-05-11,16.757476380127862,16.945763539496685,16.475048065185547,16.475048065185547,32175,0,0,LAGR-B.ST1
2015-05-12,16.945762042022128,16.945762042022128,16.475046609307494,16.757474899291992,15894,0,0,LAGR-B.ST1
2015-05-13,16.757476380127862,16.8516191517753,16.475048065185547,16.475048065185547,29349,0,0,LAGR-B.ST1
2015-05-15,16.945763899930018,16.945763899930018,16.56919118925669,16.710405349731445,27558,0,0,LAGR-B.ST1
2015-05-18,16.710403366712605,16.710403366712605,16.663331985473633,16.663331985473633,8865,0,0,LAGR-B.ST1
2015-05-19,16.569188391954896,17.13404655456543,16.569188391954896,17.13404655456543,47610,0,0,LAGR-B.ST1
2015-05-20,17.228189390566463,17.228189390566463,17.18111801147461,17.18111801147461,1701,0,0,LAGR-B.ST1
2015-05-21,16.851620080225615,17.039907249968234,16.851620080225615,16.898693084716797,29961,0,0,LAGR-B.ST1
2015-05-22,16.945763068637728,17.322335760837888,16.898691684121946,17.228191375732422,84780,0,0,LAGR-B.ST1
2015-05-25,17.275260691199637,17.275260691199637,17.03990379680929,17.13404655456543,9081,0,0,LAGR-B.ST1
2015-05-26,17.13404908279156,17.13404908279156,16.380903677464165,16.475048065185547,80919,0,0,LAGR-B.ST1
2015-05-27,16.475048065185547,16.663333608480425,16.286760905816724,16.475048065185547,104184,0,0,LAGR-B.ST1
2015-05-28,16.663334832621857,16.663334832621857,16.19261932373047,16.19261932373047,118251,0,0,LAGR-B.ST1
2015-05-29,16.286760110044078,16.286760110044078,16.004330192827368,16.145545959472656,27162,0,0,LAGR-B.ST1
2015-06-01,16.47504748291446,16.47504748291446,16.145546177719915,16.286760330200195,23589,0,0,LAGR-B.ST1
2015-06-02,16.286760330200195,16.380903098520385,16.09847479355982,16.286760330200195,4176,0,0,LAGR-B.ST1
2015-06-03,16.145545291534283,16.2867594362637,15.81604400442518,15.910186767578125,34884,0,0,LAGR-B.ST1
2015-06-04,15.81604503626303,15.81604503626303,14.968756880461907,15.533615112304688,138996,0,0,LAGR-B.ST1
2015-06-05,15.533614597548421,15.768973129059997,15.439471831373332,15.627758979797363,87750,0,0,LAGR-B.ST1
2015-06-08,15.627757420778273,15.627757420778273,15.34532753435425,15.439470291137695,33579,0,0,LAGR-B.ST1
2015-06-09,15.345329573715063,15.580686496952094,15.345329573715063,15.533615112304688,39465,0,0,LAGR-B.ST1
2015-06-10,15.627759497673406,15.627759497673406,15.345329573715063,15.533615112304688,94095,0,0,LAGR-B.ST1
2015-06-11,15.580686335651013,16.380903098520385,15.580686335651013,16.286760330200195,255996,0,0,LAGR-B.ST1
2015-06-12,16.2867594362637,16.2867594362637,15.58068548046902,15.910186767578125,21033,0,0,LAGR-B.ST1
2015-06-15,15.910182652704641,15.910182652704641,15.34532460380323,15.392395973205566,19440,0,0,LAGR-B.ST1
2015-06-16,15.34532460380323,15.392395973205565,15.34532460380323,15.392395973205566,38421,0,0,LAGR-B.ST1
2015-06-17,15.392399733561984,15.768972396850588,15.392399733561984,15.768972396850586,31266,0,0,LAGR-B.ST1
2015-06-18,15.533615112304688,15.768973651615624,15.345329573715063,15.533615112304688,20196,0,0,LAGR-B.ST1
2015-06-22,15.439472119629238,15.816044807434082,15.345329351696497,15.816044807434082,238563,0,0,LAGR-B.ST1
2015-06-23,15.910187782162748,16.380903244018555,15.910187782162748,16.380903244018555,193455,0,0,LAGR-B.ST1
2015-06-24,16.47505066063475,16.47505066063475,16.00433349609375,16.00433349609375,30645,0,0,LAGR-B.ST1
2015-06-25,16.38090317147912,16.38090317147912,16.333831787109375,16.333831787109375,5967,0,0,LAGR-B.ST1
2015-06-26,16.0514036226442,16.427974700927734,16.00433062178485,16.427974700927734,145872,0,0,LAGR-B.ST1
2015-06-29,16.286760110044078,16.286760110044078,15.533614741515436,16.145545959472656,45108,0,0,LAGR-B.ST1
2015-06-30,16.051405021025857,16.14554779879836,15.721903682748042,16.09847640991211,35910,0,0,LAGR-B.ST1
2015-07-01,15.768973488365276,16.286760330200195,15.768973488365276,16.286760330200195,16443,0,0,LAGR-B.ST1
2015-07-02,16.145549291885732,16.47505066063475,16.00433349609375,16.00433349609375,5481,0,0,LAGR-B.ST1
2015-07-03,16.380904880857397,16.380904880857397,16.098476545167003,16.19261932373047,6660,0,0,LAGR-B.ST1
