Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2017-10-20,23.555406469974567,23.765724748168267,23.134775262203163,23.345090866088867,31636,0,0,BORG.ST1
2017-10-23,23.204879661089073,23.41519794008967,22.784248451703895,22.994564056396484,24858,0,0,BORG.ST1
2017-10-24,22.994564155146403,23.765724941408312,22.994564155146403,23.204879760742188,30267,0,0,BORG.ST1
2017-10-25,23.27498655622963,23.6255134541418,23.134775262203163,23.345090866088867,17298,0,0,BORG.ST1
2017-10-26,23.345090493208357,23.835828677308655,22.994563600894992,23.625513076782227,18523,0,0,BORG.ST1
2017-10-27,24.046142817381018,24.116249796170482,23.485300358604267,23.555404663085938,15163,0,0,BORG.ST1
2017-10-30,23.695615946357073,23.765722925146537,23.134773487580322,23.555404663085938,22926,0,0,BORG.ST1
2017-10-31,23.20487909853466,23.555405989293842,23.20487909853466,23.415197372436523,33854,0,0,BORG.ST1
2017-11-01,23.345091055908718,23.415198040645993,23.134775450312933,23.204879760742188,35586,0,0,BORG.ST1
2017-11-02,23.2048795720624,23.765724748168267,23.2048795720624,23.345090866088867,8340,0,0,BORG.ST1
2017-11-03,23.415196054122596,23.555404663085938,23.134773487580322,23.555404663085938,18011,0,0,BORG.ST1
2017-11-06,23.55540609373478,23.835828677308655,23.48530178499529,23.625513076782227,26568,0,0,BORG.ST1
2017-11-07,23.835828761920496,23.835828761920496,23.274986267089844,23.274986267089844,17287,0,0,BORG.ST1
2017-11-08,23.27498616307727,23.4853017634104,22.92445927108607,23.06467056274414,26319,0,0,BORG.ST1
2017-11-09,23.06467287077685,23.06467287077685,22.573934638020447,22.784250259399414,21701,0,0,BORG.ST1
2017-11-10,22.784248451703895,23.13477535096088,22.784248451703895,22.994564056396484,9731,0,0,BORG.ST1
2017-11-13,22.784248265353117,23.134775161743164,21.732667576182973,23.134775161743164,47696,0,0,BORG.ST1
2017-11-14,22.36361572225426,23.134775161743164,22.36361572225426,23.134775161743164,28157,0,0,BORG.ST1
2017-11-15,23.34509095565347,23.34509095565347,22.6440371571395,22.994564056396484,57414,0,0,BORG.ST1
2017-11-16,22.994564130530435,22.994564130530435,21.382140923611498,21.52235221862793,228298,0,0,BORG.ST1
2017-11-17,21.52235250553422,21.52235250553422,20.82129869541459,21.031614303588867,93841,0,0,BORG.ST1
2017-11-20,21.031613525489412,21.1718248171876,20.33055974130643,20.610980987548828,61206,0,0,BORG.ST1
2017-11-21,20.470770061902243,20.470770061902243,19.699610668452806,20.33055877685547,113878,0,0,BORG.ST1
2017-11-22,20.400664240294173,20.47076988220215,20.050137367908206,20.47076988220215,51001,0,0,BORG.ST1
2017-11-23,20.47076988220215,20.751191112680143,20.12024300981618,20.47076988220215,20350,0,0,BORG.ST1
2017-11-24,20.681086552101142,20.96150779724121,20.470770952534583,20.96150779724121,19382,0,0,BORG.ST1
2017-11-27,20.961508751806647,20.961508751806647,20.330560587220273,20.681087493896484,45670,0,0,BORG.ST1
2017-11-28,20.82129675458812,20.82129675458812,20.260452956478225,20.47076988220215,26280,0,0,BORG.ST1
2017-11-29,20.400666237793402,20.400666237793402,20.05013933108614,20.1202449798584,21885,0,0,BORG.ST1
2017-11-30,20.19034774161637,20.470770315179486,19.55939962540722,19.839820861816406,55512,0,0,BORG.ST1
2017-12-01,20.610980077642715,20.610980077642715,19.62950509054619,19.980031967163086,14017,0,0,BORG.ST1
2017-12-04,19.98003110052876,20.050136740242085,19.62950423911597,19.90992546081543,22974,0,0,BORG.ST1
2017-12-05,19.629504978112163,19.839820568016084,19.55939933575955,19.769716262817383,22588,0,0,BORG.ST1
2017-12-06,19.769717483624653,19.769717483624653,18.998558044433594,18.998558044433594,48504,0,0,BORG.ST1
2017-12-07,19.138768101727294,19.559400646885322,19.068663791829287,19.208873748779297,29232,0,0,BORG.ST1
2017-12-08,19.489296067081405,19.489296067081405,18.92845353426122,19.138769149780273,40702,0,0,BORG.ST1
2017-12-11,18.998557253825705,19.068662897590055,18.367609134254447,18.577924728393555,66212,0,0,BORG.ST1
2017-12-12,18.57792491196099,18.788240508178216,17.876871141698313,18.437713623046875,70548,0,0,BORG.ST1
2017-12-13,18.437713623046875,18.57792491196099,18.157292382372596,18.437713623046875,77080,0,0,BORG.ST1
2017-12-14,18.437715556518764,18.437715556518764,17.73666171274004,17.876873016357422,80324,0,0,BORG.ST1
2017-12-15,17.80676736454873,17.876873016357422,17.31603047619608,17.876873016357422,71675,0,0,BORG.ST1
2017-12-18,17.946976938822356,18.297503826935472,17.59645005070924,17.73666000366211,45811,0,0,BORG.ST1
2017-12-19,17.73666179714567,18.227400024987748,17.526346177872835,18.087188720703125,47387,0,0,BORG.ST1
2017-12-20,17.87687386755833,18.227400806137908,17.806768212411587,17.946979522705078,35831,0,0,BORG.ST1
2017-12-21,18.22739870151323,19.629506293937325,17.94697745045921,19.208873748779297,90559,0,0,BORG.ST1
2017-12-22,19.41919175334444,19.55940171797245,19.138769149780273,19.138769149780273,64671,0,0,BORG.ST1
2017-12-27,19.138765067714193,19.419187611467635,18.64802829045324,18.7181339263916,45711,0,0,BORG.ST1
2017-12-28,18.92845231307137,19.419190500494075,18.92845231307137,19.349084854125977,50322,0,0,BORG.ST1
2017-12-29,19.41919041670983,19.980032910926887,19.349084770644204,19.69961166381836,38652,0,0,BORG.ST1
