Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2016-11-28,40.07331466674805,40.18046256692652,39.5375751658557,40.07331466674805,69232,0,0,NGS.ST
2016-11-29,40.073316417258994,40.39476013183594,39.430428988105106,40.39476013183594,6048,0,0,NGS.ST
2016-11-30,40.394759445594104,40.50190734863281,39.4304283182457,40.50190734863281,24548,0,0,NGS.ST
2016-12-01,40.50190734863281,40.50190734863281,39.85901993040055,40.50190734863281,41360,0,0,NGS.ST
2016-12-02,40.28760686128036,40.28760686128036,39.00183217421822,39.430423736572266,10868,0,0,NGS.ST
2016-12-05,39.430423736572266,39.53757162716078,38.787536393041194,39.430423736572266,16624,0,0,NGS.ST
2016-12-06,39.43042619035051,39.85901777937606,39.43042619035051,39.64472198486328,5656,0,0,NGS.ST
2016-12-07,39.75187338159439,40.28761291503906,39.64472547490546,40.28761291503906,9136,0,0,NGS.ST
2016-12-08,39.75186852485903,40.28760799284905,39.75186852485903,39.85901641845703,7680,0,0,NGS.ST
2016-12-09,40.073312887926946,40.073312887926946,39.751869201660156,39.751869201660156,4512,0,0,NGS.ST
2016-12-12,39.751869201660156,39.751869201660156,39.10898182912657,39.751869201660156,1696,0,0,NGS.ST
2016-12-13,39.64472130623789,39.85901709708242,39.21612972454883,39.751869201660156,7784,0,0,NGS.ST
2016-12-14,39.85901886639111,40.50190626746193,39.85901886639111,40.07331466674805,16520,0,0,NGS.ST
2016-12-15,39.85901641845703,39.85901641845703,39.64472063126102,39.85901641845703,24904,0,0,NGS.ST
2016-12-16,39.85901993040055,40.50190734863281,39.751872027361834,40.50190734863281,37780,0,0,NGS.ST
2016-12-19,40.50190872841693,40.50190872841693,39.96616919497226,40.28761291503906,5664,0,0,NGS.ST
2016-12-20,40.07331710166119,40.60905663510586,39.64472547490546,40.28761291503906,7088,0,0,NGS.ST
2016-12-21,40.28760799284905,40.28760799284905,39.43042484406502,39.85901641845703,10964,0,0,NGS.ST
2016-12-22,40.394758367283465,40.394758367283465,40.07331466674805,40.07331466674805,4480,0,0,NGS.ST
2016-12-23,39.75187338159439,40.28761291503906,39.75187338159439,40.28761291503906,2080,0,0,NGS.ST
2016-12-27,39.43042619035051,39.75186988211967,39.00183460132496,39.64472198486328,26936,0,0,NGS.ST
2016-12-28,39.21612972454883,39.751869201660156,39.10898182912657,39.751869201660156,18152,0,0,NGS.ST
2016-12-29,39.751870566267314,39.751870566267314,39.108983171664605,39.537574768066406,1276,0,0,NGS.ST
2016-12-30,39.32327584598376,39.430423736572266,39.10898006480673,39.430423736572266,9644,0,0,NGS.ST
2017-01-02,39.216126829713254,39.43042260473901,38.89468316717462,39.0018310546875,11484,0,0,NGS.ST
2017-01-03,39.00183662601648,39.323280334472656,38.89468872319775,39.323280334472656,24120,0,0,NGS.ST
2017-01-04,39.32328171403441,39.32328171403441,39.001837994301155,39.108985900878906,7832,0,0,NGS.ST
2017-01-05,39.10897894220037,39.10897894220037,38.680387392148866,39.0018310546875,5976,0,0,NGS.ST
2017-01-09,39.00183803477186,40.50190872841693,38.57324640801612,40.28761291503906,42028,0,0,NGS.ST
2017-01-10,40.28761154255539,40.60905525167153,40.07331573647797,40.50190734863281,8300,0,0,NGS.ST
2017-01-11,40.18046078334921,40.18046078334921,39.43042551539336,39.751869201660156,8452,0,0,NGS.ST
2017-01-12,39.64472198486329,39.64472198486329,39.21613039583774,39.64472198486328,9808,0,0,NGS.ST
2017-01-13,39.216129056869015,40.18046009925104,39.216129056869015,39.85901641845703,2816,0,0,NGS.ST
2017-01-16,39.85901709708242,40.073312887926946,39.323277619971094,39.751869201660156,3248,0,0,NGS.ST
2017-01-17,39.64471951774929,39.64471951774929,38.57324061186417,39.430423736572266,6700,0,0,NGS.ST
2017-01-18,39.323278969865505,39.537574768066406,39.00183527256416,39.537574768066406,10052,0,0,NGS.ST
2017-01-19,39.00183460132496,39.64472198486329,39.00183460132496,39.64472198486328,20388,0,0,NGS.ST
2017-01-20,39.108983171664605,39.537574768066406,39.00183527256416,39.537574768066406,23360,0,0,NGS.ST
2017-01-23,39.53757162716078,39.859015298926316,39.216127955395244,39.430423736572266,1012,0,0,NGS.ST
2017-01-24,39.644725433767654,39.644725433767654,39.001837994301155,39.108985900878906,7144,0,0,NGS.ST
2017-01-25,39.00183555245728,39.00183555245728,38.7875397527185,38.89468765258789,11716,0,0,NGS.ST
2017-01-26,38.787535279661746,39.216126829713254,38.680387392148866,39.0018310546875,14700,0,0,NGS.ST
2017-01-27,39.32328171403441,39.32328171403441,38.57324636799015,39.108985900878906,40368,0,0,NGS.ST
2017-01-30,39.108985900878906,39.21613380745666,38.6803942745679,39.108985900878906,13428,0,0,NGS.ST
2017-01-31,39.21613135219606,39.21613135219606,38.7875397527185,38.89468765258789,4140,0,0,NGS.ST
2017-02-01,39.10898414106,39.8590194533543,38.78754043579101,38.787540435791016,21072,0,0,NGS.ST
2017-02-02,39.64471951774929,39.64471951774929,38.89468428362971,39.430423736572266,2680,0,0,NGS.ST
2017-02-03,39.00183460132496,39.85901777937606,39.00183460132496,39.64472198486328,9432,0,0,NGS.ST
2017-02-06,39.430423736572266,39.859015298926316,39.00183217421822,39.430423736572266,3152,0,0,NGS.ST
2017-02-07,40.71620256472857,42.0019773825621,40.71620256472857,41.787681579589844,75712,0,0,NGS.ST
2017-02-08,41.78767943963772,43.93063735961914,41.359087855641434,43.93063735961914,26828,0,0,NGS.ST
2017-02-09,43.930639010756764,43.930639010756764,42.859160010494406,43.073455810546875,16100,0,0,NGS.ST
2017-02-10,43.28775510600969,44.252086284113865,42.85916347129672,43.716346740722656,50460,0,0,NGS.ST
2017-02-13,43.716343710867406,44.787822723388665,43.50204790836315,44.78782272338867,51828,0,0,NGS.ST
2017-02-14,44.787821360996794,46.073596136910574,43.93063817705427,45.00211715698242,57984,0,0,NGS.ST
2017-02-15,46.073598480224604,46.073598480224604,41.787682342529294,42.859161376953125,204920,0,0,NGS.ST
2017-02-16,42.859161376953125,43.18060508728027,42.859161376953125,42.859161376953125,40900,0,0,NGS.ST
2017-02-17,42.64486219618056,43.50204535590278,42.10912272135417,43.3948974609375,16944,0,0,NGS.ST
2017-02-20,44.89496953475878,44.89496953475878,43.823490548249026,44.359230041503906,46256,0,0,NGS.ST
2017-02-21,44.14493179321289,44.466375471318806,43.93063600780894,44.14493179321289,20612,0,0,NGS.ST
2017-02-22,44.14493179321289,44.57352336402078,43.93063600780894,44.14493179321289,5880,0,0,NGS.ST
2017-02-23,44.573528979198045,44.573528979198045,43.93064154199807,44.46638107299805,3736,0,0,NGS.ST
2017-02-24,44.46638000562534,44.46638000562534,43.2877530657172,44.03778839111328,34792,0,0,NGS.ST
2017-02-27,43.71634468022925,44.03778839111328,43.2877530657172,44.03778839111328,9704,0,0,NGS.ST
2017-02-28,44.037789771492726,44.25208558546593,43.502050236559725,43.82349395751953,3628,0,0,NGS.ST
2017-03-01,43.50204780822304,43.93063941224494,43.28775200621209,43.609195709228516,5380,0,0,NGS.ST
2017-03-02,43.716340222404995,44.35922757861683,42.85915708078921,44.14493179321289,6528,0,0,NGS.ST
2017-03-03,44.14493315161728,44.14493315161728,43.502045775622854,43.93063735961914,10244,0,0,NGS.ST
2017-03-06,43.93064048748527,44.03778839111328,43.71634468022925,44.03778839111328,4920,0,0,NGS.ST
2017-03-07,43.93063735961914,43.93063735961914,43.287749983624714,43.93063735961914,5056,0,0,NGS.ST
2017-03-08,43.93063600780894,44.14493179321289,43.93063600780894,44.14493179321289,4656,0,0,NGS.ST
2017-03-09,44.14493590857595,44.14493590857595,43.07345688166877,43.50204849243164,10788,0,0,NGS.ST
2017-03-10,42.966310701626725,43.823493957519524,42.966310701626725,43.82349395751953,6532,0,0,NGS.ST
2017-03-13,43.93064010319451,43.93064010319451,43.18060478435949,43.50204849243164,24484,0,0,NGS.ST
2017-03-14,43.50205092336617,43.93064255807914,43.28775510600969,43.716346740722656,2496,0,0,NGS.ST
2017-03-15,43.60919639512236,43.60919639512236,43.07345688166877,43.50204849243164,1968,0,0,NGS.ST
2017-03-16,43.180599212646484,43.71633865697213,43.180599212646484,43.180599212646484,2480,0,0,NGS.ST
2017-03-17,43.2877526870502,43.50204849243164,42.96630897897805,43.50204849243164,5656,0,0,NGS.ST
2017-03-20,43.394899510625585,43.394899510625585,42.75201211046817,43.073455810546875,7812,0,0,NGS.ST
2017-03-21,43.716344604492186,43.716344604492186,42.53771766662597,42.859161376953125,24536,0,0,NGS.ST
2017-03-22,43.50204700306622,43.50204700306622,42.216272214798245,42.537715911865234,38336,0,0,NGS.ST
2017-03-23,42.644864496558604,42.96630819879397,42.10912499283299,42.43056869506836,20108,0,0,NGS.ST
2017-03-24,43.180606812846904,43.180606812846904,42.00197982788086,42.00197982788086,23864,0,0,NGS.ST
2017-03-27,42.00197814941406,43.07345718383789,41.68053443908691,42.859161376953125,39844,0,0,NGS.ST
2017-03-28,42.85916107628733,43.50204849243164,42.32342156283374,43.50204849243164,8752,0,0,NGS.ST
2017-03-29,43.93063600780894,44.25207968591486,43.93063600780894,44.14493179321289,20380,0,0,NGS.ST
2017-03-30,44.14493315161728,44.14493315161728,43.716341567620994,43.93063735961914,3480,0,0,NGS.ST
2017-03-31,44.14493179321289,44.35922757861683,43.716340222404995,44.14493179321289,7448,0,0,NGS.ST
2017-04-03,44.4663768396145,44.4663768396145,43.82348946362007,43.93063735961914,3672,0,0,NGS.ST
2017-04-04,44.46638139943913,44.68067721341233,43.823493957519524,43.82349395751953,93488,0,0,NGS.ST
2017-04-05,44.46637657972482,44.89496816121615,44.252080788979164,44.573524475097656,11080,0,0,NGS.ST
2017-04-06,43.93063735961914,44.35922894361542,43.93063735961914,43.93063735961914,9072,0,0,NGS.ST
2017-04-07,44.35922757861683,44.8949670421267,44.14493179321289,44.14493179321289,10576,0,0,NGS.ST
