Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-03-10,66.80421316688357,69.8462993766688,66.80421316688357,67.29094696044922,1342552,0,0,ADDT-B.ST
2020-03-11,67.41263956055606,68.75115767457432,64.12718600796578,64.73560333251953,652180,0,0,ADDT-B.ST
2020-03-12,62.05856226463398,62.91034645257994,56.70449022611654,57.5562744140625,1253092,0,0,ADDT-B.ST
2020-03-13,57.43459428151448,64.12718471686044,56.217759656906125,58.40806198120117,1052900,0,0,ADDT-B.ST
2020-03-16,55.731025493697615,56.33944280258078,51.593787793292115,55.12260818481445,1219888,0,0,ADDT-B.ST
2020-03-17,53.5407230527661,56.704493051338645,50.620319977160676,52.44557189941406,723080,0,0,ADDT-B.ST
2020-03-18,52.323885375848384,52.323885375848384,45.89900047090538,47.01848602294922,1231256,0,0,ADDT-B.ST
2020-03-19,46.92113890103466,49.403480529785156,45.94767130438864,49.403480529785156,856624,0,0,ADDT-B.ST
2020-03-20,50.62031621518343,53.05398526399032,48.57603569957934,50.376949310302734,699324,0,0,ADDT-B.ST
2020-03-23,49.52516531113962,49.52516531113962,47.11583443004545,48.916748046875,549828,0,0,ADDT-B.ST
2020-03-24,50.863685590371325,53.297354757374734,50.011901381920126,52.93230438232422,410388,0,0,ADDT-B.ST
2020-03-25,53.54072261918412,60.11162948608399,53.54072261918412,60.111629486083984,980904,0,0,ADDT-B.ST
2020-03-26,59.50321040388013,59.86826077445608,57.191224723565774,59.381526947021484,837320,0,0,ADDT-B.ST
2020-03-27,58.77310752868653,59.01647443356722,55.000920503035836,55.974388122558594,428756,0,0,ADDT-B.ST
2020-03-30,55.974390806673945,57.069541931152344,54.14913893254327,57.069541931152344,247464,0,0,ADDT-B.ST
2020-03-31,57.19122256725599,59.98994196948342,57.19122256725599,59.50320816040039,466616,0,0,ADDT-B.ST
2020-04-01,58.846118675661515,59.332852488175696,57.48326251522809,58.651424407958984,614760,0,0,ADDT-B.ST
2020-04-02,58.70010154841026,59.13816275596618,56.89918778938372,58.40806198120117,513124,0,0,ADDT-B.ST
2020-04-03,58.40805883686912,59.62489339597056,57.58061282207389,58.16469192504883,241788,0,0,ADDT-B.ST
2020-04-06,61.96121414324734,62.15590469220187,59.72223569542836,62.05855941772461,374376,0,0,ADDT-B.ST
2020-04-07,64.05417627239456,65.46570143667277,63.421420795419536,64.88162231445312,588356,0,0,ADDT-B.ST
2020-04-08,64.20018786114771,65.56304404198814,63.22672022154293,65.02764129638672,360668,0,0,ADDT-B.ST
2020-04-09,67.41264160353455,67.55866325124659,62.49662650136985,63.810813903808594,205672,0,0,ADDT-B.ST
2020-04-14,64.49223012635201,65.61171937997675,63.85947468500164,64.24886322021484,708964,0,0,ADDT-B.ST
2020-04-15,64.10284364192887,64.10284364192887,61.912541416621714,62.69131851196289,403364,0,0,ADDT-B.ST
2020-04-16,62.73998647025207,63.08070608606075,60.354993721403446,61.0850944519043,403572,0,0,ADDT-B.ST
2020-04-17,63.27539921558697,65.90375898144683,63.080708650326606,64.0541763305664,311540,0,0,ADDT-B.ST
2020-04-20,64.00549991763917,65.12498923429206,62.98335588352806,64.88162231445312,193736,0,0,ADDT-B.ST
2020-04-21,64.49223218959946,65.27100928494063,62.64264215839077,62.69131851196289,560308,0,0,ADDT-B.ST
2020-04-22,63.37274036872033,65.2223303260467,63.0320281882317,64.68692016601562,273404,0,0,ADDT-B.ST
2020-04-23,64.68692881886474,66.14713043939867,64.05418072487565,64.63825988769531,291260,0,0,ADDT-B.ST
2020-04-24,64.63825635019073,64.63825635019073,62.98335681463947,63.17805480957031,178120,0,0,ADDT-B.ST
2020-04-27,63.32407637360245,66.97458022080545,63.32407637360245,66.48784637451172,578820,0,0,ADDT-B.ST
2020-04-28,65.75774017344933,67.41263214336551,63.51876169465125,65.95243072509766,683480,0,0,ADDT-B.ST
2020-04-29,65.95243510549183,67.36396026611328,63.95682339719489,67.36396026611328,537692,0,0,ADDT-B.ST
2020-04-30,67.41263404263096,67.89936786243334,64.49223112381662,65.02764129638672,196560,0,0,ADDT-B.ST
2020-05-04,64.10284477449395,64.93029081105772,62.350607419471096,63.66478729248047,565080,0,0,ADDT-B.ST
2020-05-05,63.61610256044077,65.70905926692915,63.178045136115095,64.54090118408203,307028,0,0,ADDT-B.ST
2020-05-06,65.22233485759884,65.22233485759884,63.56744276483544,64.44355773925781,445488,0,0,ADDT-B.ST
2020-05-07,64.24886366830158,67.65600037798424,63.908151482727035,67.12059020996094,240252,0,0,ADDT-B.ST
2020-05-08,66.9745765030256,68.53212323931182,66.87722379759566,67.50997924804688,133540,0,0,ADDT-B.ST
2020-05-11,67.50998151783025,69.35957157865484,66.63385912828504,68.62947082519531,367688,0,0,ADDT-B.ST
2020-05-12,68.87283508510635,69.35956890196222,67.80202217341716,68.7754898071289,251336,0,0,ADDT-B.ST
2020-05-13,71.8419131310397,77.48802085547463,71.79323677938491,74.2269058227539,2061632,0,0,ADDT-B.ST
2020-05-14,73.88619816986102,75.2003780484202,72.27997501741359,73.15609741210938,1396216,0,0,ADDT-B.ST
2020-05-15,74.2269053141276,74.66496276814492,71.59854573608688,73.01007080078125,946016,0,0,ADDT-B.ST
2020-05-18,73.01006643869367,74.9083251953125,72.6693542807067,74.9083251953125,590968,0,0,ADDT-B.ST
2020-05-19,74.95700879502344,77.34200155862305,74.95700879502344,77.00128936767578,563036,0,0,ADDT-B.ST
